player_id,team_id,season_id,G,GS,MP,FG,FGA,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Exp,Salary
102,2,1,26,0,5.4,0.5,1.3,.441,0.6,0.8,.714,0.2,0.8,0.9,0.4,0.5,0.0,0.2,0.7,1.7,3,
103,2,2,74,74,35.7,9.1,19.3,.552,5.6,6.7,.833,0.9,7.2,8.1,4.9,1.0,0.6,2.5,2.0,26.9,6,"$32,600,060"
89,2,2,70,70,33.5,9.0,17.9,.557,3.0,4.3,.703,1.2,4.3,5.5,3.6,1.2,0.5,2.4,2.6,23.0,7,"$31,830,357"
93,2,2,69,69,32.8,4.8,10.0,.581,0.9,1.0,.833,1.2,4.2,5.4,4.8,0.9,0.8,1.8,1.6,12.5,14,"$36,861,707"
106,2,2,73,73,32.6,5.3,11.5,.578,1.9,2.1,.901,0.7,3.5,4.2,5.2,1.0,1.2,1.5,2.1,15.2,6,"$18,357,143"
98,2,2,57,57,29.6,6.8,13.2,.589,4.5,5.3,.858,1.7,5.5,7.2,2.0,0.7,1.9,1.6,2.7,20.1,7,"$36,016,200"
94,2,2,65,33,26.8,3.3,6.4,.640,0.4,0.5,.867,1.3,5.1,6.4,2.6,0.6,1.0,0.7,1.4,8.6,16,"$10,000,000"
99,2,2,82,5,22.3,3.6,7.7,.583,0.6,0.7,.821,0.9,2.4,3.2,3.4,0.5,0.1,0.7,1.3,9.6,3,"$4,037,277"
92,2,2,79,13,22.0,3.2,7.1,.623,0.2,0.2,.895,0.6,2.9,3.5,1.0,0.5,0.3,0.4,1.3,9.0,2,"$1,927,896"
95,2,2,63,7,15.6,2.3,3.2,.702,0.8,0.9,.907,1.9,2.3,4.1,1.1,0.4,1.0,0.3,1.2,5.3,6,"$2,413,304"
104,2,2,20,2,13.7,1.7,3.3,.576,0.2,0.4,.571,0.7,2.0,2.7,1.0,0.5,0.5,0.3,0.8,4.0,3,
100,2,2,28,0,11.9,2.4,3.7,.644,0.7,1.0,.714,1.9,2.5,4.4,0.7,0.5,0.8,0.5,1.8,5.5,2,"$81,253"
100,2,2,28,0,11.9,2.4,3.7,.644,0.7,1.0,.714,1.9,2.5,4.4,0.7,0.5,0.8,0.5,1.8,5.5,2,
108,2,2,55,1,11.5,1.2,2.8,.493,0.9,1.5,.602,1.1,1.8,2.9,0.8,0.3,0.1,0.4,1.0,3.7,4,"$2,165,000"
109,2,2,41,2,10.1,1.4,3.3,.569,0.1,0.2,.667,0.3,1.0,1.2,0.9,0.3,0.0,0.3,0.5,4.0,5,"$2,019,706"
105,2,2,9,1,9.2,0.7,1.7,.467,0.1,0.2,.500,0.6,1.7,2.2,0.6,0.6,0.1,0.3,1.2,1.7,R,"$1,119,563"
97,2,2,3,0,7.7,1.3,2.0,.917,0.0,0.0,,0.0,0.3,0.3,0.3,0.7,0.0,0.3,0.3,3.7,R,
102,2,2,17,1,7.6,0.8,1.8,.467,0.4,0.5,.875,0.5,0.7,1.2,0.5,0.6,0.2,0.5,1.0,2.1,2,"$2,226,240"
107,2,2,24,1,7.1,0.8,2.1,.392,0.7,0.8,.800,0.5,1.0,1.5,0.8,0.2,0.1,0.4,0.8,2.3,2,
110,2,2,19,1,6.4,1.1,2.4,.500,0.4,0.6,.727,0.6,1.0,1.6,0.4,0.3,0.3,0.5,0.7,2.8,3,
91,2,2,8,0,4.9,0.6,1.5,.542,0.4,0.5,.750,0.3,1.0,1.3,1.3,0.1,0.1,0.3,0.5,2.0,1,
103,2,3,74,74,36.9,9.8,21.1,.543,7.2,8.4,.854,1.1,7.7,8.8,4.6,1.1,0.7,2.9,2.2,30.1,5,"$30,351,780"
89,2,3,67,67,35.9,10.1,20.6,.550,3.9,5.1,.765,1.2,5.7,6.9,3.5,1.1,0.4,2.9,2.6,26.6,6,"$28,741,071"
117,2,3,61,61,32.1,4.1,9.9,.511,1.4,1.9,.746,0.8,2.4,3.1,6.3,1.5,0.4,2.3,2.8,11.5,8,"$17,457,142"
94,2,3,63,63,30.5,3.6,7.6,.627,0.2,0.3,.714,1.2,5.0,6.2,3.0,0.5,1.0,0.6,1.9,9.8,15,"$26,500,000"
106,2,3,82,70,28.3,4.3,9.2,.560,2.0,2.3,.875,0.6,2.9,3.6,3.9,0.7,0.9,1.2,2.2,12.4,5,"$16,892,857"
111,2,3,67,0,26.0,5.3,10.9,.574,2.4,2.7,.870,0.6,3.6,4.2,3.7,0.7,0.3,1.5,1.6,14.9,6,"$22,600,000"
119,2,3,79,23,25.9,2.7,6.0,.575,1.2,1.5,.770,1.1,3.5,4.6,1.7,0.5,0.4,1.0,2.4,8.1,3,"$4,306,281"
120,2,3,35,20,23.5,3.6,4.9,.747,0.7,1.2,.610,3.0,5.4,8.3,1.4,0.6,1.4,1.0,1.9,8.0,4,"$10,937,502"
116,2,3,20,4,16.2,2.1,4.5,.612,0.5,0.7,.692,0.7,2.7,3.4,0.6,0.2,0.3,0.5,1.4,5.9,9,"$3,500,000"
92,2,3,80,8,16.1,2.3,5.0,.631,0.2,0.2,.706,0.4,2.1,2.6,0.9,0.4,0.3,0.4,1.2,6.4,1,"$1,637,966"
113,2,3,41,16,13.9,1.5,3.2,.573,0.5,0.8,.656,1.1,2.6,3.8,1.5,0.3,0.2,0.5,1.8,4.1,12,"$1,836,090"
99,2,3,48,3,13.4,2.1,5.1,.527,0.3,0.3,.750,0.5,1.3,1.8,1.3,0.3,0.0,0.8,0.8,5.6,2,"$2,239,200"
95,2,3,69,0,11.7,1.6,2.5,.674,0.5,0.6,.821,1.2,1.6,2.9,0.8,0.2,0.7,0.4,1.2,3.8,5,"$2,133,278"
112,2,3,2,0,11.5,1.0,6.0,.208,0.0,0.0,,1.0,1.0,2.0,1.5,0.5,0.0,0.0,0.5,2.5,1,"$28,241"
115,2,3,4,0,9.0,0.5,1.8,.286,0.5,0.5,1.000,1.3,1.3,2.5,0.0,0.5,0.0,0.3,0.8,1.5,2,
118,2,3,23,1,7.4,0.5,1.0,.479,0.1,0.1,1.000,0.8,1.3,2.1,0.3,0.1,0.3,0.5,1.5,1.1,7,
91,2,3,12,0,5.5,0.7,1.6,.474,0.1,0.2,.500,0.2,0.6,0.8,0.9,0.2,0.2,0.3,0.4,1.6,R,
114,2,3,23,0,4.7,0.3,1.2,.352,0.0,0.1,.500,0.1,0.7,0.7,0.4,0.2,0.2,0.1,0.3,0.9,5,
103,2,4,76,76,35.9,9.3,20.6,.526,5.3,6.2,.853,1.1,6.9,8.0,4.4,1.0,0.6,2.9,2.3,26.9,4,"$28,103,550"
89,2,4,66,66,33.6,8.7,18.4,.541,3.7,4.8,.758,0.8,5.3,6.1,3.5,1.1,0.3,2.7,2.5,23.6,5,"$24,830,357"
117,2,4,71,71,32.3,4.2,10.1,.501,2.0,2.5,.793,0.6,3.2,3.8,5.9,1.7,0.3,2.2,2.3,12.1,7,"$13,839,285"
120,2,4,61,61,29.6,4.4,6.0,.736,1.1,1.5,.722,3.9,5.7,9.6,2.0,0.9,2.2,1.0,2.2,10.0,3,"$3,661,976"
132,2,4,49,25,29.2,5.2,11.9,.497,2.5,3.0,.848,0.6,2.8,3.3,4.2,0.8,0.1,2.1,2.4,14.4,8,
94,2,4,69,69,29.1,3.9,8.2,.546,1.2,1.4,.842,1.6,6.1,7.7,3.4,0.7,1.3,0.9,1.9,10.2,14,"$27,000,000"
106,2,4,26,4,27.4,3.6,8.8,.483,2.5,2.9,.853,0.5,2.9,3.4,3.5,0.6,0.6,1.2,2.2,11.0,4,"$15,178,571"
130,2,4,44,0,24.7,3.5,7.8,.534,1.4,1.6,.859,0.6,2.3,2.8,1.5,0.8,0.5,0.9,1.9,9.7,6,
119,2,4,77,21,24.4,2.7,5.6,.597,1.1,1.2,.905,0.8,2.7,3.6,1.0,0.5,0.7,0.8,2.4,7.8,2,"$2,617,800"
134,2,4,21,6,18.7,3.2,5.3,.643,1.0,1.5,.688,1.3,3.4,4.7,1.0,0.4,0.7,0.7,2.3,7.9,4,"$8,280,351"
125,2,4,44,5,16.5,1.8,4.2,.508,0.5,0.8,.588,0.7,1.7,2.4,0.4,0.5,0.4,0.4,1.0,4.7,2,
99,2,4,71,2,14.1,2.3,5.3,.564,0.3,0.3,1.000,0.5,1.4,1.9,2.0,0.4,0.1,0.6,0.9,6.2,1,"$2,137,440"
122,2,4,35,1,11.7,1.5,2.8,.536,0.7,0.8,.857,1.7,2.8,4.6,0.2,0.1,0.4,0.6,1.2,3.7,10,
129,2,4,52,3,11.0,1.4,3.5,.481,0.4,0.5,.808,0.3,1.4,1.7,0.4,0.4,0.1,0.6,1.3,3.8,1,"$3,631,200"
68,2,4,12,0,9.3,1.5,3.2,.579,0.8,0.8,1.000,0.4,1.9,2.3,0.5,0.3,0.1,0.7,1.1,4.4,7,"$1,168,288"
95,2,4,12,0,7.1,1.0,1.8,.571,0.2,0.3,.667,0.8,1.3,2.1,0.7,0.3,0.2,0.0,0.6,2.2,4,"$606,702"
92,2,4,26,0,6.1,0.9,1.9,.650,0.0,0.0,,0.2,0.9,1.1,0.4,0.0,0.1,0.1,0.3,2.5,R,"$313,737"
123,2,4,18,0,5.3,0.3,1.5,.241,0.3,0.5,.667,0.5,0.9,1.4,0.2,0.2,0.1,0.3,0.4,1.1,5,
131,2,4,1,0,5.0,1.0,5.0,.300,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,R,$0
135,2,4,12,0,5.0,0.7,1.5,.500,0.3,0.4,.600,0.2,0.7,0.8,0.9,0.1,0.1,0.5,0.6,1.8,1,$0
128,2,4,1,0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,"$115,116"
121,2,4,8,0,3.5,0.8,1.3,.750,0.0,0.0,,0.3,0.6,0.9,0.6,0.0,0.0,0.0,0.1,1.9,1,"$402,218"
23,2,4,20,0,2.9,0.4,0.7,.536,0.2,0.3,.800,0.4,0.4,0.8,0.2,0.0,0.2,0.3,0.3,1.0,2,
133,2,4,6,0,2.5,0.3,1.0,.500,0.2,0.3,.500,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,1.2,5,"$423,536"
127,2,4,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15,"$151,821"
126,2,4,3,0,2.0,0.0,1.0,.000,0.0,0.0,,0.3,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,2,"$191,860"
124,2,4,1,0,2.0,1.0,1.0,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17,"$151,821"
114,2,4,1,0,2.0,0.0,1.0,.000,2.0,2.0,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4,"$102,831"
103,2,5,64,64,35.8,9.5,20.6,.530,4.6,5.3,.868,0.8,6.6,7.4,4.3,1.2,0.5,2.7,1.9,26.4,3,"$9,897,120"
89,2,5,58,58,34.5,9.3,19.2,.558,3.3,4.3,.764,1.2,4.8,6.0,3.4,1.2,0.6,2.7,2.9,24.7,4,"$23,437,500"
117,2,5,48,45,32.9,4.2,10.6,.489,2.7,3.4,.790,0.8,2.7,3.5,5.7,1.5,0.5,2.0,2.6,13.1,6,"$13,446,428"
143,2,5,43,43,31.8,6.6,15.7,.514,3.1,3.5,.899,0.4,3.6,4.0,4.9,1.1,0.3,2.0,1.4,19.3,9,"$34,379,100"
138,2,5,16,10,29.5,4.8,10.8,.576,0.6,0.9,.714,0.3,3.0,3.3,3.1,1.3,0.6,1.2,2.6,13.0,8,"$17,450,000"
134,2,5,42,37,24.5,3.8,6.9,.609,1.1,1.6,.687,1.3,4.0,5.2,1.6,0.6,1.0,1.0,2.9,9.5,3,
141,2,5,54,43,23.8,3.1,6.0,.518,1.3,2.2,.592,3.1,5.0,8.1,1.2,0.4,0.6,1.1,2.2,7.6,9,"$9,258,000"
99,2,5,66,4,19.2,2.8,6.3,.562,0.6,0.7,.889,0.5,1.9,2.4,1.8,0.6,0.1,0.8,1.6,7.7,R,"$2,035,800"
120,2,5,52,13,18.9,3.6,5.0,.721,0.9,1.4,.616,2.6,4.3,6.9,1.8,0.8,1.8,1.0,2.0,8.0,2,"$2,029,920"
70,2,5,34,5,18.1,2.3,5.5,.484,1.5,1.8,.836,0.3,1.4,1.7,2.1,0.8,0.2,1.1,1.3,6.9,11,
119,2,5,63,9,18.1,1.7,3.9,.534,0.5,0.8,.588,0.8,2.1,2.8,1.0,0.5,0.4,0.9,2.6,4.7,1,"$2,498,760"
140,2,5,56,15,17.0,1.6,3.9,.534,0.4,0.6,.750,0.6,2.1,2.6,0.7,0.3,0.0,0.4,1.0,4.6,3,"$1,752,950"
125,2,5,18,4,15.7,1.2,3.3,.398,0.5,0.7,.750,0.7,1.3,1.9,0.7,0.3,0.3,0.6,1.3,3.1,1,"$3,631,200"
129,2,5,46,1,14.5,1.7,3.9,.551,0.5,0.6,.786,0.6,2.2,2.8,0.5,0.3,0.2,0.5,1.9,4.7,R,"$3,458,400"
95,2,5,18,2,14.1,1.9,4.1,.534,0.1,0.1,.500,0.7,2.2,2.9,1.1,0.1,1.4,0.3,1.1,4.4,3,"$2,250,000"
68,2,5,10,0,13.8,2.6,4.8,.563,1.0,1.3,.769,0.9,2.7,3.6,1.0,0.1,0.4,0.7,0.9,6.4,6,"$430,729"
139,2,5,25,2,13.8,1.6,2.8,.599,0.8,1.2,.667,0.8,1.3,2.1,0.4,0.7,0.1,0.5,1.3,4.2,1,
144,2,5,26,3,9.2,1.3,3.2,.494,0.6,0.7,.941,0.2,0.6,0.8,2.4,0.6,0.0,1.0,0.7,3.8,1,$0
136,2,5,31,1,8.9,1.5,3.6,.505,0.4,0.4,.846,0.1,0.7,0.8,0.5,0.2,0.0,0.2,0.8,4.0,1,"$1,517,981"
137,2,5,19,0,7.2,1.1,1.5,.724,0.3,0.8,.333,0.8,1.9,2.7,0.2,0.1,1.1,0.3,1.2,2.5,1,$0
142,2,5,9,1,6.8,0.4,1.6,.357,0.1,0.2,.500,0.3,1.8,2.1,0.7,0.0,0.1,1.0,1.1,1.2,2,"$2,161,920"
103,2,6,66,66,34.3,8.4,18.6,.527,3.8,4.7,.812,1.0,6.0,7.0,3.0,1.4,0.9,2.3,2.1,23.4,2,"$7,830,000"
89,2,6,57,57,33.9,7.5,15.6,.554,3.1,4.3,.724,1.1,5.3,6.4,2.1,1.1,0.4,2.2,2.9,20.3,3,"$6,534,829"
145,2,6,52,52,33.5,6.7,13.5,.561,2.4,2.8,.855,1.1,5.6,6.7,4.1,0.7,0.4,1.8,1.8,17.5,9,"$32,700,690"
117,2,6,60,40,32.0,4.3,11.4,.476,2.1,2.5,.836,0.7,3.1,3.8,4.9,1.7,0.5,1.7,2.7,12.9,5,"$11,768,879"
143,2,6,56,56,31.1,6.8,15.9,.526,3.7,4.3,.864,0.6,3.2,3.9,4.8,0.9,0.5,2.1,1.6,20.4,8,"$32,742,000"
134,2,6,65,64,24.1,3.7,6.6,.603,1.3,1.8,.763,2.2,4.4,6.6,1.7,0.6,1.3,0.8,3.4,9.2,2,"$5,000,000"
147,2,6,71,1,19.3,2.3,5.1,.499,1.8,1.9,.926,0.3,1.7,2.0,2.5,0.9,0.2,1.1,1.9,6.9,1,"$1,355,341"
122,2,6,58,7,16.9,3.4,6.0,.573,1.2,1.7,.707,2.8,4.6,7.4,1.0,0.4,0.7,1.0,1.7,8.1,8,"$4,767,000"
119,2,6,69,5,15.1,1.3,3.1,.469,0.6,0.8,.722,0.9,1.7,2.6,1.0,0.4,0.5,0.7,2.4,3.4,R,"$2,379,840"
140,2,6,69,6,14.7,1.2,2.8,.531,0.4,0.5,.875,0.4,1.7,2.1,0.5,0.3,0.1,0.3,1.2,3.4,2,"$1,618,520"
120,2,6,29,1,13.4,2.2,3.0,.727,0.8,1.2,.647,1.4,3.0,4.4,0.9,0.8,1.2,0.7,1.8,5.2,1,"$1,937,520"
125,2,6,32,2,11.6,0.9,2.5,.381,0.6,0.8,.720,0.5,0.8,1.3,0.4,0.3,0.3,0.3,1.0,2.5,R,"$3,458,400"
144,2,6,11,1,10.8,1.3,4.5,.327,0.7,0.7,1.000,0.0,1.1,1.1,1.5,0.9,0.2,1.4,1.2,3.6,R,$0
139,2,6,48,2,9.8,1.3,2.6,.536,0.6,0.9,.667,0.5,1.4,1.9,0.5,0.5,0.2,0.5,0.9,3.4,R,"$898,310"
136,2,6,37,0,9.5,1.1,3.5,.422,0.4,0.5,.684,0.2,1.1,1.3,0.6,0.3,0.1,0.4,0.9,3.3,R,"$1,228,026"
146,2,6,22,0,5.9,0.8,1.6,.486,0.3,0.3,.857,0.6,1.4,2.0,0.4,0.1,0.4,0.4,1.1,1.9,R,"$2,505,793"
137,2,6,7,0,4.7,1.6,2.0,.786,0.1,0.4,.333,0.1,2.0,2.1,0.1,0.1,0.6,0.4,1.0,3.3,R,$0
151,2,7,67,67,33.0,9.0,18.5,.557,3.2,3.7,.873,1.1,3.9,5.0,6.9,1.5,0.5,2.6,2.5,23.8,7,"$20,099,189"
103,2,7,79,79,31.1,5.9,13.1,.506,2.5,2.9,.855,0.9,5.2,6.0,2.1,1.1,0.7,1.5,2.1,15.7,1,"$6,700,800"
94,2,7,68,68,29.0,5.7,10.6,.586,1.1,1.4,.821,1.8,5.0,6.7,4.2,0.9,1.3,1.5,1.9,13.6,11,"$28,928,710"
153,2,7,75,53,27.9,5.0,11.3,.533,1.9,2.3,.844,1.0,5.1,6.1,1.5,0.6,0.3,1.2,2.4,13.9,7,"$5,375,000"
117,2,7,80,60,27.5,3.0,7.1,.533,1.3,1.6,.806,0.7,2.2,2.9,4.0,1.8,0.4,1.5,2.5,8.9,4,"$11,660,716"
150,2,7,1,0,26.0,6.0,13.0,.615,1.0,2.0,.500,1.0,2.0,3.0,3.0,1.0,0.0,0.0,3.0,17.0,3,$0
89,2,7,74,25,25.9,5.0,10.7,.525,1.8,2.7,.658,0.9,3.4,4.2,1.4,0.9,0.4,1.3,2.5,13.0,2,"$5,169,960"
145,2,7,72,18,25.9,4.1,8.8,.527,2.2,2.6,.834,0.7,3.8,4.5,3.4,0.9,0.3,1.5,1.4,11.5,8,"$31,214,295"
154,2,7,79,14,22.7,3.3,8.4,.477,0.9,1.2,.785,0.4,3.5,3.9,2.9,0.9,0.3,0.9,1.3,9.0,3,"$3,050,390"
148,2,7,51,18,16.1,2.1,4.4,.518,1.0,1.2,.855,1.7,3.0,4.7,1.1,0.2,0.7,0.8,2.5,5.6,6,"$5,193,600"
134,2,7,66,2,13.8,2.2,4.0,.598,0.8,1.2,.737,1.3,2.1,3.4,1.0,0.3,0.6,0.5,2.4,5.7,1,"$1,378,242"
140,2,7,56,3,10.6,1.2,2.8,.513,0.4,0.7,.615,0.4,1.1,1.5,0.4,0.2,0.1,0.3,0.8,3.3,1,"$1,378,242"
147,2,7,36,0,9.5,1.4,2.9,.552,0.7,0.8,.857,0.1,1.1,1.1,1.6,0.3,0.1,0.5,0.9,3.9,R,"$838,464"
120,2,7,32,2,8.8,1.1,1.6,.706,0.3,0.5,.600,0.8,1.7,2.5,0.2,0.3,1.3,0.3,1.1,2.5,R,"$1,654,440"
149,2,7,6,0,8.5,1.3,3.5,.429,0.2,0.3,.500,1.0,1.8,2.8,0.8,0.3,0.0,0.0,0.3,3.2,1,$0
155,2,7,41,1,6.1,0.9,1.9,.513,0.4,0.5,.682,0.6,0.7,1.3,0.4,0.2,0.2,0.4,0.8,2.3,1,"$2,667,600"
152,2,7,2,0,2.5,1.5,2.5,.600,0.0,0.0,,1.5,0.0,1.5,0.5,0.0,0.0,0.0,0.0,3.0,8,"$122,344"
132,3,1,23,23,33.6,6.4,14.1,.542,3.1,3.5,.889,0.2,2.8,3.0,6.6,1.1,0.2,2.6,2.4,18.4,11,
164,3,1,57,57,31.6,6.2,13.1,.582,3.5,3.9,.893,0.9,3.4,4.3,3.4,0.9,0.4,1.7,1.8,18.8,5,"$22,500,000"
173,3,1,25,23,31.2,8.0,18.2,.513,5.3,6.0,.881,0.6,2.7,3.3,3.8,0.6,0.1,2.5,1.8,24.0,3,"$4,041,249"
162,3,1,20,20,29.0,3.7,8.0,.607,0.8,1.2,.625,1.6,3.0,4.6,1.6,0.9,0.6,0.9,2.7,10.4,8,
174,3,1,9,2,28.2,5.0,11.3,.485,1.1,1.8,.625,1.9,5.3,7.2,2.2,0.4,0.1,1.7,2.3,12.1,R,"$113,055"
163,3,1,6,5,27.0,3.0,7.2,.512,1.7,2.0,.833,0.8,2.2,3.0,5.2,0.7,0.7,1.5,2.2,9.0,4,"$119,972"
157,3,1,70,62,26.9,4.6,8.1,.568,1.1,2.2,.513,2.2,5.1,7.4,2.2,0.9,1.4,1.2,2.1,10.3,5,"$27,556,817"
177,3,1,79,22,25.7,3.1,7.8,.495,1.7,2.1,.818,0.9,2.5,3.4,1.8,0.5,0.1,1.0,2.1,9.5,1,"$1,891,857"
172,3,1,33,24,25.0,2.8,5.2,.547,0.5,0.8,.692,0.9,4.3,5.2,6.9,0.8,0.5,2.7,2.5,6.2,6,"$39,256,083"
170,3,1,29,26,24.7,4.1,11.3,.454,2.6,3.2,.826,0.4,2.4,2.8,5.6,1.1,0.7,2.0,2.1,12.9,9,"$18,692,307"
176,3,1,63,45,24.5,3.4,8.3,.511,1.6,2.0,.821,1.0,3.6,4.6,1.3,1.0,0.4,1.1,2.4,10.0,3,"$6,133,005"
165,3,1,79,56,24.4,3.8,9.9,.470,1.4,1.8,.770,0.8,3.0,3.8,2.2,1.0,0.4,1.5,2.6,10.6,3,"$2,162,606"
161,3,1,28,0,23.8,3.4,7.9,.482,2.0,2.6,.753,1.1,3.1,4.3,2.0,0.9,0.4,1.4,2.0,9.5,1,
158,3,1,46,20,22.7,2.9,8.1,.474,1.5,1.7,.838,0.9,3.0,3.9,0.9,0.5,0.5,1.0,2.3,9.1,1,"$3,244,080"
36,3,1,60,11,21.9,3.2,7.8,.513,0.8,1.0,.793,1.0,2.7,3.7,2.0,0.6,0.2,1.2,1.3,8.7,1,"$635,853"
36,3,1,60,11,21.9,3.2,7.8,.513,0.8,1.0,.793,1.0,2.7,3.7,2.0,0.6,0.2,1.2,1.3,8.7,1,
160,3,1,7,0,21.6,2.4,7.4,.452,1.1,1.4,.800,0.4,0.9,1.3,1.7,0.4,0.1,1.1,2.4,7.9,R,
175,3,1,44,6,20.8,3.7,8.0,.510,2.1,2.8,.762,0.8,2.8,3.6,2.6,0.6,0.3,1.9,2.2,10.2,3,"$2,726,603"
169,3,1,27,1,18.2,2.7,5.8,.554,0.9,1.2,.758,0.6,1.3,1.9,2.4,0.6,0.0,0.7,1.6,7.4,6,
171,3,1,50,2,18.1,3.3,6.3,.538,1.1,1.5,.757,3.0,3.6,6.6,1.8,0.8,0.8,1.3,2.3,7.9,3,"$3,989,122"
166,3,1,21,1,14.2,2.0,4.9,.515,0.3,0.5,.700,0.8,1.8,2.5,0.8,0.4,0.3,0.6,1.3,5.3,1,"$1,891,857"
156,3,1,34,4,13.7,1.0,3.1,.354,0.5,0.6,.762,0.4,0.8,1.1,1.8,0.9,0.1,0.6,1.0,2.7,R,
168,3,1,20,0,12.3,2.0,4.8,.578,0.2,0.3,.600,0.2,1.3,1.5,0.6,0.3,0.1,0.8,1.1,5.7,1,
159,3,1,5,0,2.0,0.2,1.4,.143,0.2,0.4,.500,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,R,
167,3,1,3,0,1.7,0.3,0.7,.750,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,R,
179,3,2,82,82,34.8,6.9,15.8,.521,3.1,3.9,.814,0.8,3.7,4.5,3.6,1.0,0.4,2.0,1.4,19.6,5,"$21,700,000"
132,3,2,29,25,32.0,5.4,12.7,.507,1.8,2.2,.797,0.6,2.9,3.5,6.0,0.6,0.3,2.4,2.0,14.6,10,"$12,405,000"
173,3,2,66,51,31.4,8.0,18.0,.503,4.3,5.1,.856,0.4,2.8,3.2,2.9,0.7,0.2,1.9,2.1,22.5,2,"$2,240,160"
181,3,2,48,48,30.7,4.1,10.4,.480,2.6,3.3,.781,0.5,2.8,3.3,6.0,0.8,0.2,1.3,1.8,12.6,9,
157,3,2,71,71,29.8,5.2,8.2,.630,1.5,2.8,.551,2.7,7.2,9.9,2.1,0.6,2.1,1.3,2.5,11.8,4,"$9,625,000"
162,3,2,68,56,28.4,3.2,7.5,.535,0.5,0.7,.717,1.6,3.1,4.7,1.6,0.8,0.6,0.9,2.2,8.5,7,"$13,932,008"
164,3,2,58,47,27.6,4.8,10.7,.557,1.5,1.9,.789,0.9,3.4,4.3,2.4,0.8,0.3,1.0,1.8,13.4,4,"$25,679,348"
184,3,2,49,6,24.5,2.6,6.6,.537,0.3,0.4,.682,0.8,3.7,4.5,2.8,0.7,0.6,1.0,2.4,7.4,6,
172,3,2,15,12,23.9,2.9,4.9,.581,0.4,1.0,.400,2.1,5.9,7.9,5.7,0.8,0.6,1.8,2.4,6.1,5,"$37,893,408"
185,3,2,56,2,18.9,2.6,6.0,.482,0.8,1.0,.741,0.9,2.0,2.9,3.6,1.2,0.2,1.2,2.2,6.6,6,
186,3,2,58,0,17.4,3.6,8.5,.528,0.8,1.0,.763,0.2,2.0,2.2,1.3,0.6,0.3,0.9,1.2,9.7,5,
158,3,2,23,4,16.1,2.2,4.0,.602,0.9,1.3,.700,1.1,2.4,3.5,0.8,0.3,0.7,0.7,1.1,5.8,R,"$3,089,520"
177,3,2,43,3,15.4,1.8,4.2,.492,0.9,1.1,.826,1.1,2.0,3.0,1.0,0.3,0.1,0.4,1.1,5.0,R,"$850,000"
177,3,2,43,3,15.4,1.8,4.2,.492,0.9,1.1,.826,1.1,2.0,3.0,1.0,0.3,0.1,0.4,1.1,5.0,R,
171,3,2,61,1,15.1,2.8,4.8,.578,1.2,2.0,.610,2.6,3.7,6.4,1.4,0.4,0.7,1.1,2.1,6.8,2,"$2,210,040"
175,3,2,63,2,13.6,2.6,4.9,.571,1.2,1.5,.794,0.8,2.3,3.1,1.3,0.4,0.3,1.0,1.7,6.9,2,"$2,019,706"
165,3,2,5,0,12.2,1.6,4.2,.476,2.2,2.4,.917,0.6,0.8,1.4,0.6,0.6,0.2,1.0,1.0,6.2,2,
168,3,2,2,0,12.0,0.5,2.5,.200,0.5,1.0,.500,0.0,2.0,2.0,1.5,0.0,0.5,0.0,0.0,1.5,R,
183,3,2,4,0,11.3,0.0,1.5,.000,0.0,0.0,,0.3,0.5,0.8,1.5,1.5,0.0,0.3,1.0,0.0,1,
180,3,2,10,0,10.4,1.5,4.6,.446,0.1,0.2,.500,0.7,1.1,1.8,0.5,0.1,0.1,0.3,0.3,4.2,2,
182,3,2,16,0,5.1,1.4,2.8,.534,0.4,0.8,.538,0.8,0.9,1.6,0.4,0.1,0.2,0.4,0.9,3.4,3,"$2,019,706"
178,3,2,14,0,4.9,0.6,1.1,.531,0.4,0.4,1.000,0.1,0.6,0.6,0.3,0.2,0.1,0.1,0.1,1.6,5,"$2,346,614"
151,3,3,40,40,37.0,10.0,20.5,.565,4.0,4.5,.883,1.0,4.2,5.1,5.3,1.0,0.8,2.3,2.7,27.1,11,
190,3,3,39,39,36.0,10.5,18.8,.607,6.8,7.3,.934,0.4,6.4,6.7,5.3,0.8,1.5,3.5,2.4,29.7,14,
181,3,3,26,26,35.3,5.5,13.7,.465,3.8,4.7,.797,0.3,3.8,4.1,9.1,1.1,0.3,2.1,2.4,16.5,8,"$19,500,000"
